Lower,Upper,ExpirationPut,ExpirationCall,Capital,MaxLossPLUnRealized,MaxLossPLRealized
0.5,3.8,19,11L,18531.0,-10605.0,-3856.0
0.5,3.8,19,142L,17549.0,-10458.0,-913.0
0.5,3.8,19,19L,20186.0,-10456.0,-3310.0
0.5,3.8,19,230L,15334.0,-8821.0,-396.0
0.5,3.8,19,32L,21146.0,-10608.0,-1668.0
0.5,3.8,19,372L,17261.0,-10611.0,0.0
0.5,3.8,19,3L,19183.0,-4905.0,0.0
0.5,3.8,19,53L,17484.0,-10911.0,-3759.0
0.5,3.8,19,6L,17989.0,-7714.0,-3183.0
0.5,3.8,19,87L,18697.0,-10605.0,-1237.0
0.5,3.8,230,11L,19263.0,-7808.0,-5656.0
0.5,3.8,230,142L,16913.0,-9363.0,-2313.0
0.5,3.8,230,19L,14857.0,-7544.0,-3360.0
0.5,3.8,230,230L,11855.0,-10575.0,-3512.0
0.5,3.8,230,32L,14446.0,-8245.0,-2292.0
0.5,3.8,230,372L,15058.0,-7894.0,0.0
0.5,3.8,230,3L,19797.0,-6100.0,0.0
0.5,3.8,230,53L,15969.0,-8240.0,-772.0
0.5,3.8,230,6L,19730.0,-7808.0,-4883.0
0.5,3.8,230,87L,16434.0,-7530.0,0.0
0.5,3.8,32,11L,22203.0,-10205.0,-6156.0
0.5,3.8,32,142L,17723.0,-9684.0,-563.0
0.5,3.8,32,19L,18139.0,-10306.0,-5310.0
0.5,3.8,32,230L,16014.0,-10227.0,-396.0
0.5,3.8,32,32L,19169.0,-10345.0,-4392.0
0.5,3.8,32,372L,14295.0,-10306.0,0.0
0.5,3.8,32,3L,20066.0,-4705.0,0.0
0.5,3.8,32,53L,17293.0,-10451.0,-3159.0
0.5,3.8,32,6L,20284.0,-8014.0,-3483.0
0.5,3.8,32,87L,16921.0,-10849.0,-3541.0
0.5,3.8,372,11L,11909.0,-8247.0,-216.0
0.5,3.8,372,142L,11067.0,-8227.0,-1286.0
0.5,3.8,372,19L,9933.0,-8244.0,-4060.0
0.5,3.8,372,230L,12302.0,-8221.0,0.0
0.5,3.8,372,32L,11102.0,-8245.0,-2292.0
0.5,3.8,372,372L,12203.0,-8594.0,0.0
0.5,3.8,372,3L,12520.0,-8244.0,0.0
0.5,3.8,372,53L,11451.0,-8240.0,-772.0
0.5,3.8,372,6L,12545.0,-8244.0,0.0
0.5,3.8,372,87L,11070.0,-8230.0,-537.0
0.5,3.8,3,11L,19334.0,-10255.0,-4256.0
0.5,3.8,3,142L,19511.0,-9855.0,0.0
0.5,3.8,3,19L,21885.0,-10256.0,-5110.0
0.5,3.8,3,230L,14093.0,-10575.0,-3512.0
0.5,3.8,3,32L,20200.0,-10256.0,-1649.0
0.5,3.8,3,372L,13896.0,-8594.0,0.0
0.5,3.8,3,3L,19576.0,-4655.0,0.0
0.5,3.8,3,53L,17204.0,-10255.0,-1859.0
0.5,3.8,3,6L,20351.0,-5744.0,0.0
0.5,3.8,3,87L,19198.0,-10730.0,-3037.0
0.5,3.8,53,11L,20140.0,-10305.0,-6056.0
0.5,3.8,53,142L,14846.0,-10827.0,-3886.0
0.5,3.8,53,19L,18123.0,-9915.0,-5210.0
0.5,3.8,53,230L,14126.0,-10027.0,-3412.0
0.5,3.8,53,32L,14540.0,-9913.0,-5967.0
0.5,3.8,53,372L,18146.0,-10363.0,0.0
0.5,3.8,53,3L,19481.0,-4905.0,0.0
0.5,3.8,53,53L,21265.0,-10311.0,-3159.0
0.5,3.8,53,6L,19963.0,-9914.0,-5383.0
0.5,3.8,53,87L,15034.0,-10749.0,-3441.0
0.5,3.8,6,11L,19361.0,-10205.0,-2056.0
0.5,3.8,6,142L,14844.0,-10612.0,-1986.0
0.5,3.8,6,19L,21864.0,-10206.0,-4910.0
0.5,3.8,6,230L,18261.0,-7505.0,0.0
0.5,3.8,6,32L,19966.0,-10206.0,-1599.0
0.5,3.8,6,372L,14374.0,-8594.0,0.0
0.5,3.8,6,3L,19154.0,-4805.0,0.0
0.5,3.8,6,53L,18605.0,-10205.0,-1759.0
0.5,3.8,6,6L,19982.0,-5444.0,0.0
0.5,3.8,6,87L,16726.0,-10849.0,-3541.0
0.5,3.8,87,11L,20286.0,-10014.0,-6156.0
0.5,3.8,87,142L,12549.0,-10527.0,-3586.0
0.5,3.8,87,19L,12989.0,-10015.0,-5310.0
0.5,3.8,87,230L,11651.0,-9680.0,-3112.0
0.5,3.8,87,32L,13467.0,-10013.0,-6067.0
0.5,3.8,87,372L,7882.0,-9680.0,0.0
0.5,3.8,87,3L,19626.0,-4905.0,0.0
0.5,3.8,87,53L,13617.0,-10511.0,-3359.0
0.5,3.8,87,6L,19979.0,-10014.0,-5483.0
0.5,3.8,87,87L,16460.0,-10449.0,-3141.0
0.5,3.9,11,11L,15502.0,-10005.0,-4022.0
0.5,3.9,11,142L,17676.0,-10611.0,-1986.0
0.5,3.9,11,19L,23094.0,-10606.0,-4910.0
0.5,3.9,11,230L,15960.0,-8917.0,-496.0
0.5,3.9,11,32L,15915.0,-10606.0,-1985.0
0.5,3.9,11,372L,15158.0,-8594.0,0.0
0.5,3.9,11,3L,19461.0,-4755.0,0.0
0.5,3.9,11,53L,20578.0,-10601.0,-1659.0
0.5,3.9,11,6L,20896.0,-5644.0,0.0
0.5,3.9,11,87L,16711.0,-10531.0,-2837.0
0.5,3.9,142,11L,14746.0,-9614.0,-5722.0
0.5,3.9,142,142L,12356.0,-10927.0,-3986.0
0.5,3.9,142,19L,18157.0,-7557.0,-2610.0
0.5,3.9,142,230L,13686.0,-10517.0,-2096.0
0.5,3.9,142,32L,13639.0,-9613.0,-5588.0
0.5,3.9,142,372L,9538.0,-10033.0,0.0
0.5,3.9,142,3L,18815.0,-7557.0,0.0
0.5,3.9,142,53L,11707.0,-9974.0,-5903.0
0.5,3.9,142,6L,22803.0,-7557.0,0.0
0.5,3.9,142,87L,15578.0,-8231.0,-537.0
0.5,3.9,19,11L,17333.0,-10605.0,-3822.0
0.5,3.9,19,142L,17595.0,-10458.0,-913.0
0.5,3.9,19,19L,20435.0,-10456.0,-3310.0
0.5,3.9,19,230L,15348.0,-8817.0,-396.0
0.5,3.9,19,32L,21101.0,-10608.0,-1668.0
0.5,3.9,19,372L,17303.0,-10611.0,0.0
0.5,3.9,19,3L,19133.0,-4905.0,0.0
0.5,3.9,19,53L,20647.0,-10601.0,-3803.0
0.5,3.9,19,6L,20202.0,-5444.0,0.0
0.5,3.9,19,87L,18648.0,-10605.0,-1237.0
0.5,3.9,230,11L,15628.0,-8244.0,-131.0
0.5,3.9,230,142L,16927.0,-9363.0,-2313.0
0.5,3.9,230,19L,14885.0,-7544.0,-3288.0
0.5,3.9,230,230L,12052.0,-10575.0,-3512.0
0.5,3.9,230,32L,14552.0,-8245.0,-2215.0
0.5,3.9,230,372L,15058.0,-7894.0,0.0
0.5,3.9,230,3L,19750.0,-6100.0,0.0
0.5,3.9,230,53L,15983.0,-8242.0,-772.0
0.5,3.9,230,6L,20759.0,-6100.0,0.0
0.5,3.9,230,87L,16430.0,-7531.0,0.0
0.5,3.9,32,11L,18136.0,-10205.0,-4022.0
0.5,3.9,32,142L,17760.0,-9684.0,-563.0
0.5,3.9,32,19L,16672.0,-10306.0,-3210.0
0.5,3.9,32,230L,16024.0,-10227.0,-396.0
0.5,3.9,32,32L,19390.0,-10345.0,-4315.0
0.5,3.9,32,372L,14284.0,-10328.0,0.0
0.5,3.9,32,3L,20016.0,-4705.0,0.0
0.5,3.9,32,53L,20998.0,-10451.0,-5903.0
0.5,3.9,32,6L,23145.0,-4944.0,0.0
0.5,3.9,32,87L,16856.0,-10849.0,-3541.0
0.5,3.9,372,11L,11874.0,-8244.0,-131.0
0.5,3.9,372,142L,11067.0,-8227.0,-1286.0
0.5,3.9,372,19L,10005.0,-8244.0,-3988.0
0.5,3.9,372,230L,12290.0,-8217.0,0.0
0.5,3.9,372,32L,11119.0,-8245.0,-2215.0
0.5,3.9,372,372L,12203.0,-8594.0,0.0
0.5,3.9,372,3L,12500.0,-8244.0,0.0
0.5,3.9,372,53L,11401.0,-8242.0,-772.0
0.5,3.9,372,6L,12508.0,-8244.0,0.0
0.5,3.9,372,87L,11067.0,-8231.0,-537.0
0.5,3.9,3,11L,19949.0,-10255.0,-4222.0
0.5,3.9,3,142L,19545.0,-9889.0,0.0
0.5,3.9,3,19L,20868.0,-10256.0,-3410.0
0.5,3.9,3,230L,14174.0,-10575.0,-3512.0
0.5,3.9,3,32L,20307.0,-10256.0,-1581.0
0.5,3.9,3,372L,13988.0,-8594.0,0.0
0.5,3.9,3,3L,19526.0,-4655.0,0.0
0.5,3.9,3,53L,17563.0,-10255.0,-1859.0
0.5,3.9,3,6L,19785.0,-5744.0,0.0
0.5,3.9,3,87L,19169.0,-10731.0,-3037.0
0.5,3.9,53,11L,19764.0,-10305.0,-6022.0
0.5,3.9,53,142L,15320.0,-10827.0,-3886.0
0.5,3.9,53,19L,18147.0,-9916.0,-5210.0
0.5,3.9,53,230L,14171.0,-10027.0,-3412.0
0.5,3.9,53,32L,14671.0,-9913.0,-5888.0
0.5,3.9,53,372L,18653.0,-10363.0,0.0
0.5,3.9,53,3L,19431.0,-4905.0,0.0
0.5,3.9,53,53L,21490.0,-10311.0,-3159.0
0.5,3.9,53,6L,22731.0,-4905.0,0.0
0.5,3.9,53,87L,14975.0,-10749.0,-3441.0
0.5,3.9,6,11L,20161.0,-10205.0,-2022.0
0.5,3.9,6,142L,14965.0,-10608.0,-1986.0
0.5,3.9,6,19L,22006.0,-10206.0,-1666.0
0.5,3.9,6,230L,18280.0,-7505.0,0.0
0.5,3.9,6,32L,20005.0,-10206.0,-1531.0
0.5,3.9,6,372L,14445.0,-8594.0,0.0
0.5,3.9,6,3L,19104.0,-4805.0,0.0
0.5,3.9,6,53L,18812.0,-10205.0,-1759.0
0.5,3.9,6,6L,19719.0,-5444.0,0.0
0.5,3.9,6,87L,16761.0,-10849.0,-3541.0
0.5,3.9,87,11L,20306.0,-10014.0,-6122.0
0.5,3.9,87,142L,12577.0,-10527.0,-3586.0
0.5,3.9,87,19L,13022.0,-10016.0,-5310.0
0.5,3.9,87,230L,11799.0,-9680.0,-3112.0
0.5,3.9,87,32L,13681.0,-10013.0,-5988.0
0.5,3.9,87,372L,8182.0,-9680.0,0.0
0.5,3.9,87,3L,19576.0,-4905.0,0.0
0.5,3.9,87,53L,13632.0,-10511.0,-3359.0
0.5,3.9,87,6L,23229.0,-4905.0,0.0
0.5,3.9,87,87L,16455.0,-10449.0,-3141.0
0.5,4.0,11,11L,15469.0,-10005.0,-3987.0
0.5,4.0,11,142L,20407.0,-10611.0,0.0
0.5,4.0,11,19L,20474.0,-10606.0,-4910.0
0.5,4.0,11,230L,17188.0,-8921.0,0.0
0.5,4.0,11,32L,16076.0,-10606.0,-1985.0
0.5,4.0,11,372L,15372.0,-8594.0,0.0
0.5,4.0,11,3L,19403.0,-4755.0,0.0
0.5,4.0,11,53L,20343.0,-10601.0,-1607.0
0.5,4.0,11,6L,19777.0,-4755.0,0.0
0.5,4.0,11,87L,16786.0,-10533.0,-2728.0
0.5,4.0,142,11L,14748.0,-9614.0,-5687.0
0.5,4.0,142,142L,14870.0,-10927.0,0.0
0.5,4.0,142,19L,18153.0,-7557.0,-2610.0
0.5,4.0,142,230L,14570.0,-10521.0,0.0
0.5,4.0,142,32L,13728.0,-9613.0,-5588.0
0.5,4.0,142,372L,9657.0,-10057.0,0.0
0.5,4.0,142,3L,18759.0,-7557.0,0.0
0.5,4.0,142,53L,11788.0,-9978.0,-5903.0
0.5,4.0,142,6L,19078.0,-7557.0,0.0
0.5,4.0,142,87L,15689.0,-8233.0,-428.0
0.5,4.0,19,11L,17305.0,-10605.0,-3787.0
0.5,4.0,19,142L,17531.0,-10458.0,-867.0
0.5,4.0,19,19L,16628.0,-10456.0,-3310.0
0.5,4.0,19,230L,16412.0,-8821.0,0.0
0.5,4.0,19,32L,22315.0,-10608.0,-3589.0
0.5,4.0,19,372L,17405.0,-10611.0,0.0
0.5,4.0,19,3L,19075.0,-4905.0,0.0
0.5,4.0,19,53L,20409.0,-10601.0,-3803.0
0.5,4.0,19,6L,19449.0,-4905.0,0.0
0.5,4.0,19,87L,18804.0,-10605.0,-1128.0
0.5,4.0,230,11L,15596.0,-8244.0,-131.0
0.5,4.0,230,142L,16989.0,-9363.0,-2267.0
0.5,4.0,230,19L,17037.0,-7547.0,-58.0
0.5,4.0,230,230L,12532.0,-10638.0,-3248.0
0.5,4.0,230,32L,14564.0,-8245.0,-2215.0
0.5,4.0,230,372L,15090.0,-7894.0,0.0
0.5,4.0,230,3L,19694.0,-6100.0,0.0
0.5,4.0,230,53L,16067.0,-8242.0,-645.0
0.5,4.0,230,6L,20013.0,-6100.0,0.0
0.5,4.0,230,87L,16556.0,-7533.0,0.0
0.5,4.0,32,11L,18082.0,-10205.0,-3987.0
0.5,4.0,32,142L,18203.0,-9684.0,-517.0
0.5,4.0,32,19L,16533.0,-10306.0,-3210.0
0.5,4.0,32,230L,17124.0,-10227.0,0.0
0.5,4.0,32,32L,17449.0,-10931.0,-3985.0
0.5,4.0,32,372L,14855.0,-10328.0,0.0
0.5,4.0,32,3L,19958.0,-4705.0,0.0
0.5,4.0,32,53L,20938.0,-10451.0,-5903.0
0.5,4.0,32,6L,20331.0,-4705.0,0.0
0.5,4.0,32,87L,16919.0,-10863.0,-3488.0
0.5,4.0,372,11L,11846.0,-8244.0,-131.0
0.5,4.0,372,142L,14320.0,-8227.0,0.0
0.5,4.0,372,19L,11468.0,-8247.0,-758.0
0.5,4.0,372,230L,13049.0,-8221.0,0.0
0.5,4.0,372,32L,11040.0,-8245.0,-2215.0
0.5,4.0,372,372L,12235.0,-8594.0,0.0
0.5,4.0,372,3L,12477.0,-8244.0,0.0
0.5,4.0,372,53L,11486.0,-8242.0,-645.0
0.5,4.0,372,6L,12530.0,-8244.0,0.0
0.5,4.0,372,87L,11113.0,-8233.0,-428.0
0.5,4.0,3,11L,19881.0,-10255.0,-4187.0
0.5,4.0,3,142L,19548.0,-9889.0,0.0
0.5,4.0,3,19L,22718.0,-10256.0,-5110.0
0.5,4.0,3,230L,14430.0,-10638.0,-3248.0
0.5,4.0,3,32L,20002.0,-10256.0,-1581.0
0.5,4.0,3,372L,14043.0,-8594.0,0.0
0.5,4.0,3,3L,19468.0,-4655.0,0.0
0.5,4.0,3,53L,17390.0,-10255.0,-1807.0
0.5,4.0,3,6L,19842.0,-4655.0,0.0
0.5,4.0,3,87L,19333.0,-10733.0,-2928.0
0.5,4.0,53,11L,19782.0,-10305.0,-5987.0
0.5,4.0,53,142L,17339.0,-10827.0,0.0
0.5,4.0,53,19L,17067.0,-9916.0,-5210.0
0.5,4.0,53,230L,14717.0,-10027.0,-3148.0
0.5,4.0,53,32L,17383.0,-9913.0,-5888.0
0.5,4.0,53,372L,18766.0,-10312.0,0.0
0.5,4.0,53,3L,19373.0,-4905.0,0.0
0.5,4.0,53,53L,21303.0,-10317.0,-3107.0
0.5,4.0,53,6L,19746.0,-4905.0,0.0
0.5,4.0,53,87L,15027.0,-10763.0,-3388.0
0.5,4.0,6,11L,20201.0,-10205.0,-1987.0
0.5,4.0,6,142L,17969.0,-10608.0,0.0
0.5,4.0,6,19L,22337.0,-10206.0,-4910.0
0.5,4.0,6,230L,17929.0,-7515.0,0.0
0.5,4.0,6,32L,19864.0,-10206.0,-1531.0
0.5,4.0,6,372L,14602.0,-8594.0,0.0
0.5,4.0,6,3L,19046.0,-4805.0,0.0
0.5,4.0,6,53L,18709.0,-10205.0,-1707.0
0.5,4.0,6,6L,19420.0,-4805.0,0.0
0.5,4.0,6,87L,16891.0,-10863.0,-3488.0
0.5,4.0,87,11L,20310.0,-10014.0,-6087.0
0.5,4.0,87,142L,15090.0,-10527.0,-1161.0
0.5,4.0,87,19L,13086.0,-10016.0,-5310.0
0.5,4.0,87,230L,12286.0,-9680.0,-2848.0
0.5,4.0,87,32L,13736.0,-10013.0,-5988.0
0.5,4.0,87,372L,8254.0,-9687.0,0.0
0.5,4.0,87,3L,19518.0,-4905.0,0.0
0.5,4.0,87,53L,13572.0,-10517.0,-3307.0
0.5,4.0,87,6L,19891.0,-4905.0,0.0
0.5,4.0,87,87L,16540.0,-10463.0,-3088.0
0.5,4.1,11,11L,16604.0,-10005.0,-5687.0
0.5,4.1,11,142L,20423.0,-10611.0,0.0
0.5,4.1,11,19L,20552.0,-10606.0,-4733.0
0.5,4.1,11,230L,17161.0,-8926.0,0.0
0.5,4.1,11,32L,17583.0,-10606.0,-3425.0
0.5,4.1,11,372L,15296.0,-8545.0,0.0
0.5,4.1,11,3L,19367.0,-4755.0,0.0
0.5,4.1,11,53L,20171.0,-10601.0,-1607.0
0.5,4.1,11,6L,16611.0,-8844.0,0.0
0.5,4.1,11,87L,16698.0,-10535.0,-2728.0
0.5,4.1,19,11L,18432.0,-10605.0,-5237.0
0.5,4.1,19,142L,17615.0,-10458.0,-820.0
0.5,4.1,19,19L,16751.0,-10456.0,-3133.0
0.5,4.1,19,230L,16459.0,-8826.0,0.0
0.5,4.1,19,32L,22352.0,-10608.0,-3425.0
0.5,4.1,19,372L,17713.0,-10611.0,0.0
0.5,4.1,19,3L,19039.0,-4905.0,0.0
0.5,4.1,19,53L,20359.0,-10601.0,-3727.0
0.5,4.1,19,6L,17157.0,-8644.0,0.0
0.5,4.1,19,87L,18758.0,-10605.0,-1128.0
0.5,4.1,32,11L,22223.0,-10205.0,-6087.0
0.5,4.1,32,19L,16686.0,-10306.0,-3033.0
0.5,4.1,32,32L,21575.0,-10458.0,-5425.0
0.5,4.1,32,3L,19922.0,-4705.0,0.0
0.5,4.1,32,53L,20938.0,-10451.0,-5827.0
0.5,4.1,32,6L,17391.0,-8944.0,0.0
0.5,4.1,32,87L,17037.0,-10863.0,-3434.0
0.5,4.1,3,11L,19634.0,-10255.0,-5887.0
0.5,4.1,3,142L,19682.0,-9889.0,0.0
0.5,4.1,3,19L,22792.0,-10256.0,-4933.0
0.5,4.1,3,230L,14957.0,-10638.0,-3248.0
0.5,4.1,3,32L,20481.0,-10256.0,-1510.0
0.5,4.1,3,372L,14027.0,-8545.0,0.0
0.5,4.1,3,3L,19432.0,-4655.0,0.0
0.5,4.1,3,53L,17305.0,-10255.0,-1807.0
0.5,4.1,3,6L,20266.0,-4655.0,0.0
0.5,4.1,3,87L,19245.0,-10735.0,-2928.0
0.5,4.1,6,11L,19451.0,-10205.0,-5887.0
0.5,4.1,6,142L,18009.0,-10608.0,0.0
0.5,4.1,6,19L,22500.0,-10206.0,-4733.0
0.5,4.1,6,230L,17957.0,-7505.0,0.0
0.5,4.1,6,32L,20974.0,-10206.0,-1460.0
0.5,4.1,6,372L,14454.0,-8545.0,0.0
0.5,4.1,6,3L,19010.0,-4805.0,0.0
0.5,4.1,6,53L,18621.0,-10205.0,-1707.0
0.5,4.1,6,6L,19593.0,-4805.0,0.0
0.5,4.1,6,87L,16907.0,-10863.0,-3434.0
1.0,0.0,11,11L,6050.0,-10296.0,-5449.0
1.0,0.0,11,142L,14745.0,-9720.0,-4916.0
1.0,0.0,11,19L,6976.0,-10283.0,-5216.0
1.0,0.0,11,230L,8823.0,-8482.0,-3964.0
1.0,0.0,11,32L,7589.0,-10168.0,-5293.0
1.0,0.0,11,372L,11257.0,-9245.0,-832.0
1.0,0.0,11,3L,4774.0,-10305.0,-5964.0
1.0,0.0,11,53L,14280.0,-10209.0,-5937.0
1.0,0.0,11,6L,3199.0,-10309.0,-5964.0
1.0,0.0,11,87L,15643.0,-9912.0,-5744.0
1.0,0.0,142,11L,5474.0,-7397.0,-5250.0
1.0,0.0,142,142L,5196.0,-10482.0,-6716.0
1.0,0.0,142,19L,10313.0,-7397.0,-4023.0
1.0,0.0,142,230L,6601.0,-10282.0,-5764.0
1.0,0.0,142,32L,11962.0,-7397.0,-3610.0
1.0,0.0,142,372L,4937.0,-8228.0,-2526.0
1.0,0.0,142,3L,5726.0,-7397.0,-5580.0
1.0,0.0,142,53L,8036.0,-8452.0,-6597.0
1.0,0.0,142,6L,4948.0,-7397.0,-5424.0
1.0,0.0,142,87L,10102.0,-9438.0,-5444.0
1.0,0.0,19,11L,7003.0,-10296.0,-5449.0
1.0,0.0,19,142L,12170.0,-9943.0,-5784.0
1.0,0.0,19,19L,9706.0,-10288.0,-5552.0
1.0,0.0,19,230L,12114.0,-7033.0,-2304.0
1.0,0.0,19,32L,9958.0,-10274.0,-4484.0
1.0,0.0,19,372L,6195.0,-9881.0,-1852.0
1.0,0.0,19,3L,11123.0,-10305.0,-5964.0
1.0,0.0,19,53L,13862.0,-10161.0,-6137.0
1.0,0.0,19,6L,7954.0,-10309.0,-5964.0
1.0,0.0,19,87L,14390.0,-10049.0,-5744.0
1.0,0.0,230,11L,6479.0,-7309.0,-6647.0
1.0,0.0,230,142L,8227.0,-7782.0,-4016.0
1.0,0.0,230,19L,7612.0,-7311.0,-6498.0
1.0,0.0,230,230L,4492.0,-8802.0,-5051.0
1.0,0.0,230,32L,8862.0,-7309.0,-6231.0
1.0,0.0,230,372L,6742.0,-6846.0,-1443.0
1.0,0.0,230,3L,5398.0,-7310.0,-7065.0
1.0,0.0,230,53L,9149.0,-7312.0,-6097.0
1.0,0.0,230,6L,5019.0,-7308.0,-6938.0
1.0,0.0,230,87L,10182.0,-7782.0,-4223.0
1.0,0.0,32,11L,7060.0,-10111.0,-5522.0
1.0,0.0,32,142L,15145.0,-9420.0,-3413.0
1.0,0.0,32,19L,10711.0,-10083.0,-5016.0
1.0,0.0,32,230L,15532.0,-9138.0,-804.0
1.0,0.0,32,32L,9940.0,-9868.0,-4993.0
1.0,0.0,32,372L,8275.0,-9554.0,0.0
1.0,0.0,32,3L,10382.0,-10005.0,-5664.0
1.0,0.0,32,53L,11240.0,-10009.0,-2891.0
1.0,0.0,32,6L,8530.0,-9529.0,-5964.0
1.0,0.0,32,87L,13902.0,-10049.0,-5644.0
1.0,0.0,372,11L,7557.0,-7782.0,-6028.0
1.0,0.0,372,142L,8010.0,-7782.0,-4016.0
1.0,0.0,372,19L,8620.0,-7782.0,-5023.0
1.0,0.0,372,230L,8638.0,-7782.0,-3264.0
1.0,0.0,372,32L,9015.0,-7782.0,-4658.0
1.0,0.0,372,372L,8974.0,-7846.0,-2202.0
1.0,0.0,372,3L,7774.0,-7844.0,-6437.0
1.0,0.0,372,53L,8953.0,-7782.0,-4550.0
1.0,0.0,372,6L,7483.0,-7795.0,-6287.0
1.0,0.0,372,87L,9323.0,-7782.0,-4223.0
1.0,0.0,3,11L,4811.0,-10311.0,-5722.0
1.0,0.0,3,142L,12872.0,-10056.0,-5016.0
1.0,0.0,3,19L,5325.0,-10268.0,-5552.0
1.0,0.0,3,230L,8894.0,-7868.0,-4444.0
1.0,0.0,3,32L,11658.0,-10074.0,-4284.0
1.0,0.0,3,372L,9689.0,-7846.0,-2202.0
1.0,0.0,3,3L,3198.0,-10305.0,-5964.0
1.0,0.0,3,53L,9806.0,-10115.0,-6187.0
1.0,0.0,3,6L,1015.0,-10293.0,-6590.0
1.0,0.0,3,87L,13082.0,-10532.0,-6973.0
1.0,0.0,53,11L,14169.0,-9371.0,-4180.0
1.0,0.0,53,142L,6207.0,-10582.0,-6816.0
1.0,0.0,53,19L,11282.0,-9371.0,-4010.0
1.0,0.0,53,230L,4512.0,-9371.0,-5444.0
1.0,0.0,53,32L,10528.0,-9371.0,-3741.0
1.0,0.0,53,372L,3418.0,-10277.0,-4324.0
1.0,0.0,53,3L,11499.0,-9371.0,-4439.0
1.0,0.0,53,53L,10966.0,-9714.0,-6237.0
1.0,0.0,53,6L,12933.0,-9371.0,-4387.0
1.0,0.0,53,87L,8865.0,-9738.0,-5744.0
1.0,0.0,6,11L,3002.0,-10311.0,-5722.0
1.0,0.0,6,142L,13504.0,-9720.0,-4916.0
1.0,0.0,6,19L,2923.0,-10288.0,-5552.0
1.0,0.0,6,230L,7333.0,-8382.0,-3864.0
1.0,0.0,6,32L,9136.0,-10203.0,-4907.0
1.0,0.0,6,372L,10375.0,-7846.0,-2202.0
1.0,0.0,6,3L,685.0,-475.0,0.0
1.0,0.0,6,53L,10254.0,-10109.0,-5937.0
1.0,0.0,6,6L,629.0,-478.0,0.0
1.0,0.0,6,87L,11205.0,-10166.0,-5644.0
1.0,0.0,87,11L,9912.0,-9526.0,-3680.0
1.0,0.0,87,142L,9179.0,-10282.0,-6516.0
1.0,0.0,87,19L,9090.0,-9526.0,-3510.0
1.0,0.0,87,230L,4998.0,-9526.0,-5144.0
1.0,0.0,87,32L,11184.0,-9255.0,-6783.0
1.0,0.0,87,372L,6387.0,-9526.0,-1692.0
1.0,0.0,87,3L,8917.0,-9526.0,-3939.0
1.0,0.0,87,53L,14967.0,-9414.0,-5937.0
1.0,0.0,87,6L,8827.0,-9526.0,-3887.0
1.0,0.0,87,87L,9827.0,-9526.0,-5444.0
1.0,0.1,11,11L,6063.0,-10298.0,-5307.0
1.0,0.1,11,142L,14789.0,-9800.0,-4642.0
1.0,0.1,11,19L,6854.0,-10287.0,-5082.0
1.0,0.1,11,230L,9267.0,-8482.0,-3859.0
1.0,0.1,11,32L,7738.0,-10205.0,-5241.0
1.0,0.1,11,372L,11359.0,-9333.0,-832.0
1.0,0.1,11,3L,4648.0,-10305.0,-5933.0
1.0,0.1,11,53L,14443.0,-10215.0,-5791.0
1.0,0.1,11,6L,2922.0,-10309.0,-5933.0
1.0,0.1,11,87L,15484.0,-9982.0,-5744.0
1.0,0.1,142,11L,5745.0,-7397.0,-5184.0
1.0,0.1,142,142L,5564.0,-10482.0,-6442.0
1.0,0.1,142,19L,10367.0,-7397.0,-4023.0
1.0,0.1,142,230L,6784.0,-10282.0,-5659.0
1.0,0.1,142,32L,12254.0,-7397.0,-3475.0
1.0,0.1,142,372L,5085.0,-8228.0,-2526.0
1.0,0.1,142,3L,5716.0,-7397.0,-5542.0
1.0,0.1,142,53L,8161.0,-8491.0,-6557.0
1.0,0.1,142,6L,5279.0,-7397.0,-5349.0
1.0,0.1,142,87L,10057.0,-9474.0,-5444.0
1.0,0.1,19,11L,7382.0,-10298.0,-5307.0
1.0,0.1,19,142L,12332.0,-10063.0,-5784.0
1.0,0.1,19,19L,10117.0,-10293.0,-5506.0
1.0,0.1,19,230L,12424.0,-7035.0,-2254.0
1.0,0.1,19,32L,9936.0,-10282.0,-4464.0
1.0,0.1,19,372L,6429.0,-10191.0,-1880.0
1.0,0.1,19,3L,10966.0,-10305.0,-5933.0
1.0,0.1,19,53L,14235.0,-10233.0,-5991.0
1.0,0.1,19,6L,8027.0,-10309.0,-5933.0
1.0,0.1,19,87L,14133.0,-10101.0,-5744.0
1.0,0.1,230,11L,6726.0,-7310.0,-6605.0
1.0,0.1,230,142L,8646.0,-7782.0,-3742.0
1.0,0.1,230,19L,7830.0,-7310.0,-6456.0
1.0,0.1,230,230L,4865.0,-8925.0,-4826.0
1.0,0.1,230,32L,9037.0,-7309.0,-6191.0
1.0,0.1,230,372L,6990.0,-6846.0,-1295.0
1.0,0.1,230,3L,5432.0,-7309.0,-7022.0
1.0,0.1,230,53L,9364.0,-7312.0,-6057.0
1.0,0.1,230,6L,5298.0,-7308.0,-6894.0
1.0,0.1,230,87L,12355.0,-7782.0,-3048.0
1.0,0.1,32,11L,6929.0,-10111.0,-5476.0
1.0,0.1,32,142L,15251.0,-9500.0,-3185.0
1.0,0.1,32,19L,10899.0,-10087.0,-4882.0
1.0,0.1,32,230L,15725.0,-9227.0,-754.0
1.0,0.1,32,32L,9863.0,-9905.0,-4941.0
1.0,0.1,32,372L,8458.0,-9589.0,0.0
1.0,0.1,32,3L,10428.0,-10005.0,-5633.0
